date,value
2024-03-11,74.4785427263
2024-03-12,75.2769618477
2024-03-13,75.45307423999999
2024-03-14,74.73337076269998
2024-03-15,75.0970660993
2024-03-18,75.0818583106
2024-03-19,75.2326550564
2024-03-20,75.44057316659999
2024-03-21,74.1132331303
2024-03-22,74.1278265087
2024-03-26,75.00153630140001
2024-03-27,74.93686783310001
2024-03-28,75.3081852367
2024-04-01,74.8814705921
2024-04-02,75.4442744744
2024-04-03,76.26549508699999
2024-04-04,76.1495581506
2024-04-05,76.7360072994
2024-04-08,75.9690404745
2024-04-09,75.5644658027
2024-04-10,76.0900510451
2024-04-11,76.629056737
2024-04-12,76.4326485341
2024-04-15,75.4969391926
2024-04-16,76.4401570009
2024-04-17,76.5066688888
2024-04-18,76.7546149171
2024-04-19,76.6936204712
2024-04-24,76.35805172959999
2024-04-25,77.123151511
2024-04-26,77.67754540109998
2024-04-30,76.0907821819
2024-05-01,75.8542691265
2024-05-02,76.0012849175
2024-05-03,75.8438779921
2024-05-06,76.4155727414
2024-05-07,75.9497034102
2024-05-08,75.6276460191
2024-05-09,76.14781051620001
2024-05-10,75.9013230961
2024-05-13,75.92735006849999
2024-05-15,75.5296356097
2024-05-16,75.40920064769999
2024-05-17,76.0426287768
2024-05-20,75.8381547042
2024-05-21,75.1811350726
2024-05-22,75.1322980068
2024-05-23,75.1230396264
2024-05-24,75.0722008599
2024-05-28,75.292864669
2024-05-29,75.5424515756
2024-05-30,76.01271015009998
2024-05-31,75.93214862399999
2024-06-03,74.8235557748
2024-06-04,75.4290871192
2024-06-05,75.84422025869999
2024-06-06,76.21612780480001
2024-06-07,76.42852755050001
2024-06-10,76.35340532
2024-06-11,75.7898361258
2024-06-13,75.7216005761
2024-06-14,75.6703589598
2024-06-17,75.83441304799999
2024-06-18,75.6916451421
2024-06-19,75.74922898049999
2024-06-20,75.6533727385
2024-06-21,75.909006976
2024-06-24,75.7101147559
2024-06-25,75.713653299
2024-06-26,76.1037927506
2024-06-27,76.2481212251
2024-06-28,76.30543674580001
2024-07-01,76.2759334669
2024-07-02,76.3660618818
2024-07-03,76.45950297200001
2024-07-04,76.17468000660001
2024-07-05,75.8342467525
2024-07-08,75.143279597
2024-07-09,74.8633968289
2024-07-10,74.636448387
2024-07-11,74.2882971452
2024-07-12,74.42125053449999
2024-07-15,73.85533744140001
2024-07-16,74.3523978198
2024-07-17,74.2638422448
2024-07-18,74.4052614532
2024-07-19,74.7428812836
2024-07-22,74.128721449
2024-07-23,73.988177334
2024-07-24,74.0139286877
2024-07-25,74.66203738940001
2024-07-26,75.1198724816
2024-07-29,76.1210937589
2024-07-30,76.1265883618
2024-07-31,76.93377357600001
2024-08-01,77.3188982998
2024-08-02,77.65946127250001
2024-08-05,78.541878381
2024-08-06,78.720027273
2024-08-07,77.46739878039999
2024-08-08,77.68152641869999
2024-08-09,76.7051676937
